Date_Record_ID,Date_Time,Date,Day,Month,Month_Name,Quarter,Year,Weekday
DR04931,2026-03-13 17:00:00,2026-03-13,13,3,March,Q1,2026,Friday
DR04932,2026-03-13 17:30:00,2026-03-13,13,3,March,Q1,2026,Friday
DR04933,2026-03-13 18:00:00,2026-03-13,13,3,March,Q1,2026,Friday
DR04934,2026-03-13 18:30:00,2026-03-13,13,3,March,Q1,2026,Friday
DR04935,2026-03-13 19:00:00,2026-03-13,13,3,March,Q1,2026,Friday
DR04936,2026-03-13 19:30:00,2026-03-13,13,3,March,Q1,2026,Friday
DR04937,2026-03-13 20:00:00,2026-03-13,13,3,March,Q1,2026,Friday
DR04938,2026-03-13 20:30:00,2026-03-13,13,3,March,Q1,2026,Friday
DR04939,2026-03-13 21:00:00,2026-03-13,13,3,March,Q1,2026,Friday
DR04940,2026-03-13 21:30:00,2026-03-13,13,3,March,Q1,2026,Friday
DR04941,2026-03-13 22:00:00,2026-03-13,13,3,March,Q1,2026,Friday
DR04942,2026-03-13 22:30:00,2026-03-13,13,3,March,Q1,2026,Friday
DR04943,2026-03-13 23:00:00,2026-03-13,13,3,March,Q1,2026,Friday
DR04944,2026-03-13 23:30:00,2026-03-13,13,3,March,Q1,2026,Friday
DR04945,2026-03-14 00:00:00,2026-03-14,14,3,March,Q1,2026,Saturday
DR04946,2026-03-14 00:30:00,2026-03-14,14,3,March,Q1,2026,Saturday
DR04947,2026-03-14 01:00:00,2026-03-14,14,3,March,Q1,2026,Saturday
DR04948,2026-03-14 01:30:00,2026-03-14,14,3,March,Q1,2026,Saturday
DR04949,2026-03-14 02:00:00,2026-03-14,14,3,March,Q1,2026,Saturday
DR04950,2026-03-14 02:30:00,2026-03-14,14,3,March,Q1,2026,Saturday
DR04951,2026-03-14 03:00:00,2026-03-14,14,3,March,Q1,2026,Saturday
DR04952,2026-03-14 03:30:00,2026-03-14,14,3,March,Q1,2026,Saturday
DR04953,2026-03-14 04:00:00,2026-03-14,14,3,March,Q1,2026,Saturday
DR04954,2026-03-14 04:30:00,2026-03-14,14,3,March,Q1,2026,Saturday
DR04955,2026-03-14 05:00:00,2026-03-14,14,3,March,Q1,2026,Saturday
DR04956,2026-03-14 05:30:00,2026-03-14,14,3,March,Q1,2026,Saturday
DR04957,2026-03-14 06:00:00,2026-03-14,14,3,March,Q1,2026,Saturday
DR04958,2026-03-14 06:30:00,2026-03-14,14,3,March,Q1,2026,Saturday
DR04959,2026-03-14 07:00:00,2026-03-14,14,3,March,Q1,2026,Saturday
DR04960,2026-03-14 07:30:00,2026-03-14,14,3,March,Q1,2026,Saturday
DR04961,2026-03-14 08:00:00,2026-03-14,14,3,March,Q1,2026,Saturday
DR04962,2026-03-14 08:30:00,2026-03-14,14,3,March,Q1,2026,Saturday
DR04963,2026-03-14 09:00:00,2026-03-14,14,3,March,Q1,2026,Saturday
DR04964,2026-03-14 09:30:00,2026-03-14,14,3,March,Q1,2026,Saturday
DR04965,2026-03-14 10:00:00,2026-03-14,14,3,March,Q1,2026,Saturday
DR04966,2026-03-14 10:30:00,2026-03-14,14,3,March,Q1,2026,Saturday
DR04967,2026-03-14 11:00:00,2026-03-14,14,3,March,Q1,2026,Saturday
DR04968,2026-03-14 11:30:00,2026-03-14,14,3,March,Q1,2026,Saturday
DR04969,2026-03-14 12:00:00,2026-03-14,14,3,March,Q1,2026,Saturday
DR04970,2026-03-14 12:30:00,2026-03-14,14,3,March,Q1,2026,Saturday
DR04971,2026-03-14 13:00:00,2026-03-14,14,3,March,Q1,2026,Saturday
DR04972,2026-03-14 13:30:00,2026-03-14,14,3,March,Q1,2026,Saturday
DR04973,2026-03-14 14:00:00,2026-03-14,14,3,March,Q1,2026,Saturday
DR04974,2026-03-14 14:30:00,2026-03-14,14,3,March,Q1,2026,Saturday
DR04975,2026-03-14 15:00:00,2026-03-14,14,3,March,Q1,2026,Saturday
DR04976,2026-03-14 15:30:00,2026-03-14,14,3,March,Q1,2026,Saturday
DR04977,2026-03-14 16:00:00,2026-03-14,14,3,March,Q1,2026,Saturday
DR04978,2026-03-14 16:30:00,2026-03-14,14,3,March,Q1,2026,Saturday
DR04979,2026-03-14 17:00:00,2026-03-14,14,3,March,Q1,2026,Saturday
DR04980,2026-03-14 17:30:00,2026-03-14,14,3,March,Q1,2026,Saturday
DR04981,2026-03-14 18:00:00,2026-03-14,14,3,March,Q1,2026,Saturday
DR04982,2026-03-14 18:30:00,2026-03-14,14,3,March,Q1,2026,Saturday
DR04983,2026-03-14 19:00:00,2026-03-14,14,3,March,Q1,2026,Saturday
DR04984,2026-03-14 19:30:00,2026-03-14,14,3,March,Q1,2026,Saturday
DR04985,2026-03-14 20:00:00,2026-03-14,14,3,March,Q1,2026,Saturday
DR04986,2026-03-14 20:30:00,2026-03-14,14,3,March,Q1,2026,Saturday
DR04987,2026-03-14 21:00:00,2026-03-14,14,3,March,Q1,2026,Saturday
DR04988,2026-03-14 21:30:00,2026-03-14,14,3,March,Q1,2026,Saturday
DR04989,2026-03-14 22:00:00,2026-03-14,14,3,March,Q1,2026,Saturday
DR04990,2026-03-14 22:30:00,2026-03-14,14,3,March,Q1,2026,Saturday
DR04991,2026-03-14 23:00:00,2026-03-14,14,3,March,Q1,2026,Saturday
DR04992,2026-03-14 23:30:00,2026-03-14,14,3,March,Q1,2026,Saturday
DR04993,2026-03-15 00:00:00,2026-03-15,15,3,March,Q1,2026,Sunday
DR04994,2026-03-15 00:30:00,2026-03-15,15,3,March,Q1,2026,Sunday
DR04995,2026-03-15 01:00:00,2026-03-15,15,3,March,Q1,2026,Sunday
DR04996,2026-03-15 01:30:00,2026-03-15,15,3,March,Q1,2026,Sunday
DR04997,2026-03-15 02:00:00,2026-03-15,15,3,March,Q1,2026,Sunday
DR04998,2026-03-15 02:30:00,2026-03-15,15,3,March,Q1,2026,Sunday
DR04999,2026-03-15 03:00:00,2026-03-15,15,3,March,Q1,2026,Sunday
DR05000,2026-03-15 03:30:00,2026-03-15,15,3,March,Q1,2026,Sunday
DR05001,2026-03-15 04:00:00,2026-03-15,15,3,March,Q1,2026,Sunday
DR05002,2026-03-15 04:30:00,2026-03-15,15,3,March,Q1,2026,Sunday
DR05003,2026-03-15 05:00:00,2026-03-15,15,3,March,Q1,2026,Sunday
DR05004,2026-03-15 05:30:00,2026-03-15,15,3,March,Q1,2026,Sunday
DR05005,2026-03-15 06:00:00,2026-03-15,15,3,March,Q1,2026,Sunday
DR05006,2026-03-15 06:30:00,2026-03-15,15,3,March,Q1,2026,Sunday
DR05007,2026-03-15 07:00:00,2026-03-15,15,3,March,Q1,2026,Sunday
DR05008,2026-03-15 07:30:00,2026-03-15,15,3,March,Q1,2026,Sunday
DR05009,2026-03-15 08:00:00,2026-03-15,15,3,March,Q1,2026,Sunday
DR05010,2026-03-15 08:30:00,2026-03-15,15,3,March,Q1,2026,Sunday
DR05011,2026-03-15 09:00:00,2026-03-15,15,3,March,Q1,2026,Sunday
DR05012,2026-03-15 09:30:00,2026-03-15,15,3,March,Q1,2026,Sunday
DR05013,2026-03-15 10:00:00,2026-03-15,15,3,March,Q1,2026,Sunday
DR05014,2026-03-15 10:30:00,2026-03-15,15,3,March,Q1,2026,Sunday
DR05015,2026-03-15 11:00:00,2026-03-15,15,3,March,Q1,2026,Sunday
DR05016,2026-03-15 11:30:00,2026-03-15,15,3,March,Q1,2026,Sunday
DR05017,2026-03-15 12:00:00,2026-03-15,15,3,March,Q1,2026,Sunday
DR05018,2026-03-15 12:30:00,2026-03-15,15,3,March,Q1,2026,Sunday
DR05019,2026-03-15 13:00:00,2026-03-15,15,3,March,Q1,2026,Sunday
DR05020,2026-03-15 13:30:00,2026-03-15,15,3,March,Q1,2026,Sunday
DR05021,2026-03-15 14:00:00,2026-03-15,15,3,March,Q1,2026,Sunday
DR05022,2026-03-15 14:30:00,2026-03-15,15,3,March,Q1,2026,Sunday
DR05023,2026-03-15 15:00:00,2026-03-15,15,3,March,Q1,2026,Sunday
DR05024,2026-03-15 15:30:00,2026-03-15,15,3,March,Q1,2026,Sunday
DR05025,2026-03-15 16:00:00,2026-03-15,15,3,March,Q1,2026,Sunday
DR05026,2026-03-15 16:30:00,2026-03-15,15,3,March,Q1,2026,Sunday
DR05027,2026-03-15 17:00:00,2026-03-15,15,3,March,Q1,2026,Sunday
DR05028,2026-03-15 17:30:00,2026-03-15,15,3,March,Q1,2026,Sunday
DR05029,2026-03-15 18:00:00,2026-03-15,15,3,March,Q1,2026,Sunday
DR05030,2026-03-15 18:30:00,2026-03-15,15,3,March,Q1,2026,Sunday
DR05031,2026-03-15 19:00:00,2026-03-15,15,3,March,Q1,2026,Sunday
DR05032,2026-03-15 19:30:00,2026-03-15,15,3,March,Q1,2026,Sunday
DR05033,2026-03-15 20:00:00,2026-03-15,15,3,March,Q1,2026,Sunday
DR05034,2026-03-15 20:30:00,2026-03-15,15,3,March,Q1,2026,Sunday
DR05035,2026-03-15 21:00:00,2026-03-15,15,3,March,Q1,2026,Sunday
DR05036,2026-03-15 21:30:00,2026-03-15,15,3,March,Q1,2026,Sunday
DR05037,2026-03-15 22:00:00,2026-03-15,15,3,March,Q1,2026,Sunday
DR05038,2026-03-15 22:30:00,2026-03-15,15,3,March,Q1,2026,Sunday
DR05039,2026-03-15 23:00:00,2026-03-15,15,3,March,Q1,2026,Sunday
DR05040,2026-03-15 23:30:00,2026-03-15,15,3,March,Q1,2026,Sunday
DR05041,2026-03-16 00:00:00,2026-03-16,16,3,March,Q1,2026,Monday
DR05042,2026-03-16 00:30:00,2026-03-16,16,3,March,Q1,2026,Monday
DR05043,2026-03-16 01:00:00,2026-03-16,16,3,March,Q1,2026,Monday
DR05044,2026-03-16 01:30:00,2026-03-16,16,3,March,Q1,2026,Monday
DR05045,2026-03-16 02:00:00,2026-03-16,16,3,March,Q1,2026,Monday
DR05046,2026-03-16 02:30:00,2026-03-16,16,3,March,Q1,2026,Monday
DR05047,2026-03-16 03:00:00,2026-03-16,16,3,March,Q1,2026,Monday
DR05048,2026-03-16 03:30:00,2026-03-16,16,3,March,Q1,2026,Monday
DR05049,2026-03-16 04:00:00,2026-03-16,16,3,March,Q1,2026,Monday
DR05050,2026-03-16 04:30:00,2026-03-16,16,3,March,Q1,2026,Monday
DR05051,2026-03-16 05:00:00,2026-03-16,16,3,March,Q1,2026,Monday
DR05052,2026-03-16 05:30:00,2026-03-16,16,3,March,Q1,2026,Monday
DR05053,2026-03-16 06:00:00,2026-03-16,16,3,March,Q1,2026,Monday
DR05054,2026-03-16 06:30:00,2026-03-16,16,3,March,Q1,2026,Monday
DR05055,2026-03-16 07:00:00,2026-03-16,16,3,March,Q1,2026,Monday
DR05056,2026-03-16 07:30:00,2026-03-16,16,3,March,Q1,2026,Monday
DR05057,2026-03-16 08:00:00,2026-03-16,16,3,March,Q1,2026,Monday
DR05058,2026-03-16 08:30:00,2026-03-16,16,3,March,Q1,2026,Monday
DR05059,2026-03-16 09:00:00,2026-03-16,16,3,March,Q1,2026,Monday
DR05060,2026-03-16 09:30:00,2026-03-16,16,3,March,Q1,2026,Monday
DR05061,2026-03-16 10:00:00,2026-03-16,16,3,March,Q1,2026,Monday
DR05062,2026-03-16 10:30:00,2026-03-16,16,3,March,Q1,2026,Monday
DR05063,2026-03-16 11:00:00,2026-03-16,16,3,March,Q1,2026,Monday
DR05064,2026-03-16 11:30:00,2026-03-16,16,3,March,Q1,2026,Monday
DR05065,2026-03-16 12:00:00,2026-03-16,16,3,March,Q1,2026,Monday
DR05066,2026-03-16 12:30:00,2026-03-16,16,3,March,Q1,2026,Monday
DR05067,2026-03-16 13:00:00,2026-03-16,16,3,March,Q1,2026,Monday
DR05068,2026-03-16 13:30:00,2026-03-16,16,3,March,Q1,2026,Monday
DR05069,2026-03-16 14:00:00,2026-03-16,16,3,March,Q1,2026,Monday
DR05070,2026-03-16 14:30:00,2026-03-16,16,3,March,Q1,2026,Monday
DR05071,2026-03-16 15:00:00,2026-03-16,16,3,March,Q1,2026,Monday
DR05072,2026-03-16 15:30:00,2026-03-16,16,3,March,Q1,2026,Monday
DR05073,2026-03-16 16:00:00,2026-03-16,16,3,March,Q1,2026,Monday
DR05074,2026-03-16 16:30:00,2026-03-16,16,3,March,Q1,2026,Monday
DR05075,2026-03-16 17:00:00,2026-03-16,16,3,March,Q1,2026,Monday
DR05076,2026-03-16 17:30:00,2026-03-16,16,3,March,Q1,2026,Monday
DR05077,2026-03-16 18:00:00,2026-03-16,16,3,March,Q1,2026,Monday
DR05078,2026-03-16 18:30:00,2026-03-16,16,3,March,Q1,2026,Monday
DR05079,2026-03-16 19:00:00,2026-03-16,16,3,March,Q1,2026,Monday
DR05080,2026-03-16 19:30:00,2026-03-16,16,3,March,Q1,2026,Monday
DR05081,2026-03-16 20:00:00,2026-03-16,16,3,March,Q1,2026,Monday
DR05082,2026-03-16 20:30:00,2026-03-16,16,3,March,Q1,2026,Monday
DR05083,2026-03-16 21:00:00,2026-03-16,16,3,March,Q1,2026,Monday
DR05084,2026-03-16 21:30:00,2026-03-16,16,3,March,Q1,2026,Monday
DR05085,2026-03-16 22:00:00,2026-03-16,16,3,March,Q1,2026,Monday
DR05086,2026-03-16 22:30:00,2026-03-16,16,3,March,Q1,2026,Monday
DR05087,2026-03-16 23:00:00,2026-03-16,16,3,March,Q1,2026,Monday
DR05088,2026-03-16 23:30:00,2026-03-16,16,3,March,Q1,2026,Monday
DR05089,2026-03-17 00:00:00,2026-03-17,17,3,March,Q1,2026,Tuesday
DR05090,2026-03-17 00:30:00,2026-03-17,17,3,March,Q1,2026,Tuesday
DR05091,2026-03-17 01:00:00,2026-03-17,17,3,March,Q1,2026,Tuesday
DR05092,2026-03-17 01:30:00,2026-03-17,17,3,March,Q1,2026,Tuesday
DR05093,2026-03-17 02:00:00,2026-03-17,17,3,March,Q1,2026,Tuesday
DR05094,2026-03-17 02:30:00,2026-03-17,17,3,March,Q1,2026,Tuesday
DR05095,2026-03-17 03:00:00,2026-03-17,17,3,March,Q1,2026,Tuesday
DR05096,2026-03-17 03:30:00,2026-03-17,17,3,March,Q1,2026,Tuesday
DR05097,2026-03-17 04:00:00,2026-03-17,17,3,March,Q1,2026,Tuesday
DR05098,2026-03-17 04:30:00,2026-03-17,17,3,March,Q1,2026,Tuesday
DR05099,2026-03-17 05:00:00,2026-03-17,17,3,March,Q1,2026,Tuesday
DR05100,2026-03-17 05:30:00,2026-03-17,17,3,March,Q1,2026,Tuesday
DR05101,2026-03-17 06:00:00,2026-03-17,17,3,March,Q1,2026,Tuesday
DR05102,2026-03-17 06:30:00,2026-03-17,17,3,March,Q1,2026,Tuesday
DR05103,2026-03-17 07:00:00,2026-03-17,17,3,March,Q1,2026,Tuesday
DR05104,2026-03-17 07:30:00,2026-03-17,17,3,March,Q1,2026,Tuesday
DR05105,2026-03-17 08:00:00,2026-03-17,17,3,March,Q1,2026,Tuesday
DR05106,2026-03-17 08:30:00,2026-03-17,17,3,March,Q1,2026,Tuesday
DR05107,2026-03-17 09:00:00,2026-03-17,17,3,March,Q1,2026,Tuesday
DR05108,2026-03-17 09:30:00,2026-03-17,17,3,March,Q1,2026,Tuesday
DR05109,2026-03-17 10:00:00,2026-03-17,17,3,March,Q1,2026,Tuesday
DR05110,2026-03-17 10:30:00,2026-03-17,17,3,March,Q1,2026,Tuesday
DR05111,2026-03-17 11:00:00,2026-03-17,17,3,March,Q1,2026,Tuesday
DR05112,2026-03-17 11:30:00,2026-03-17,17,3,March,Q1,2026,Tuesday
DR05113,2026-03-17 12:00:00,2026-03-17,17,3,March,Q1,2026,Tuesday
DR05114,2026-03-17 12:30:00,2026-03-17,17,3,March,Q1,2026,Tuesday
DR05115,2026-03-17 13:00:00,2026-03-17,17,3,March,Q1,2026,Tuesday
DR05116,2026-03-17 13:30:00,2026-03-17,17,3,March,Q1,2026,Tuesday
DR05117,2026-03-17 14:00:00,2026-03-17,17,3,March,Q1,2026,Tuesday
DR05118,2026-03-17 14:30:00,2026-03-17,17,3,March,Q1,2026,Tuesday
DR05119,2026-03-17 15:00:00,2026-03-17,17,3,March,Q1,2026,Tuesday
DR05120,2026-03-17 15:30:00,2026-03-17,17,3,March,Q1,2026,Tuesday
DR05121,2026-03-17 16:00:00,2026-03-17,17,3,March,Q1,2026,Tuesday
DR05122,2026-03-17 16:30:00,2026-03-17,17,3,March,Q1,2026,Tuesday
DR05123,2026-03-17 17:00:00,2026-03-17,17,3,March,Q1,2026,Tuesday
DR05124,2026-03-17 17:30:00,2026-03-17,17,3,March,Q1,2026,Tuesday
DR05125,2026-03-17 18:00:00,2026-03-17,17,3,March,Q1,2026,Tuesday
DR05126,2026-03-17 18:30:00,2026-03-17,17,3,March,Q1,2026,Tuesday
DR05127,2026-03-17 19:00:00,2026-03-17,17,3,March,Q1,2026,Tuesday
DR05128,2026-03-17 19:30:00,2026-03-17,17,3,March,Q1,2026,Tuesday
DR05129,2026-03-17 20:00:00,2026-03-17,17,3,March,Q1,2026,Tuesday
DR05130,2026-03-17 20:30:00,2026-03-17,17,3,March,Q1,2026,Tuesday
DR05131,2026-03-17 21:00:00,2026-03-17,17,3,March,Q1,2026,Tuesday
DR05132,2026-03-17 21:30:00,2026-03-17,17,3,March,Q1,2026,Tuesday
DR05133,2026-03-17 22:00:00,2026-03-17,17,3,March,Q1,2026,Tuesday
DR05134,2026-03-17 22:30:00,2026-03-17,17,3,March,Q1,2026,Tuesday
DR05135,2026-03-17 23:00:00,2026-03-17,17,3,March,Q1,2026,Tuesday
DR05136,2026-03-17 23:30:00,2026-03-17,17,3,March,Q1,2026,Tuesday
DR05137,2026-03-18 00:00:00,2026-03-18,18,3,March,Q1,2026,Wednesday
DR05138,2026-03-18 00:30:00,2026-03-18,18,3,March,Q1,2026,Wednesday
DR05139,2026-03-18 01:00:00,2026-03-18,18,3,March,Q1,2026,Wednesday
DR05140,2026-03-18 01:30:00,2026-03-18,18,3,March,Q1,2026,Wednesday
DR05141,2026-03-18 02:00:00,2026-03-18,18,3,March,Q1,2026,Wednesday
DR05142,2026-03-18 02:30:00,2026-03-18,18,3,March,Q1,2026,Wednesday
DR05143,2026-03-18 03:00:00,2026-03-18,18,3,March,Q1,2026,Wednesday
DR05144,2026-03-18 03:30:00,2026-03-18,18,3,March,Q1,2026,Wednesday
DR05145,2026-03-18 04:00:00,2026-03-18,18,3,March,Q1,2026,Wednesday
DR05146,2026-03-18 04:30:00,2026-03-18,18,3,March,Q1,2026,Wednesday
DR05147,2026-03-18 05:00:00,2026-03-18,18,3,March,Q1,2026,Wednesday
DR05148,2026-03-18 05:30:00,2026-03-18,18,3,March,Q1,2026,Wednesday
DR05149,2026-03-18 06:00:00,2026-03-18,18,3,March,Q1,2026,Wednesday
DR05150,2026-03-18 06:30:00,2026-03-18,18,3,March,Q1,2026,Wednesday
DR05151,2026-03-18 07:00:00,2026-03-18,18,3,March,Q1,2026,Wednesday
DR05152,2026-03-18 07:30:00,2026-03-18,18,3,March,Q1,2026,Wednesday
DR05153,2026-03-18 08:00:00,2026-03-18,18,3,March,Q1,2026,Wednesday
DR05154,2026-03-18 08:30:00,2026-03-18,18,3,March,Q1,2026,Wednesday
DR05155,2026-03-18 09:00:00,2026-03-18,18,3,March,Q1,2026,Wednesday
DR05156,2026-03-18 09:30:00,2026-03-18,18,3,March,Q1,2026,Wednesday
DR05157,2026-03-18 10:00:00,2026-03-18,18,3,March,Q1,2026,Wednesday
DR05158,2026-03-18 10:30:00,2026-03-18,18,3,March,Q1,2026,Wednesday
DR05159,2026-03-18 11:00:00,2026-03-18,18,3,March,Q1,2026,Wednesday
DR05160,2026-03-18 11:30:00,2026-03-18,18,3,March,Q1,2026,Wednesday
DR05161,2026-03-18 12:00:00,2026-03-18,18,3,March,Q1,2026,Wednesday
DR05162,2026-03-18 12:30:00,2026-03-18,18,3,March,Q1,2026,Wednesday
DR05163,2026-03-18 13:00:00,2026-03-18,18,3,March,Q1,2026,Wednesday
DR05164,2026-03-18 13:30:00,2026-03-18,18,3,March,Q1,2026,Wednesday
DR05165,2026-03-18 14:00:00,2026-03-18,18,3,March,Q1,2026,Wednesday
DR05166,2026-03-18 14:30:00,2026-03-18,18,3,March,Q1,2026,Wednesday
DR05167,2026-03-18 15:00:00,2026-03-18,18,3,March,Q1,2026,Wednesday
DR05168,2026-03-18 15:30:00,2026-03-18,18,3,March,Q1,2026,Wednesday
DR05169,2026-03-18 16:00:00,2026-03-18,18,3,March,Q1,2026,Wednesday
DR05170,2026-03-18 16:30:00,2026-03-18,18,3,March,Q1,2026,Wednesday
DR05171,2026-03-18 17:00:00,2026-03-18,18,3,March,Q1,2026,Wednesday
DR05172,2026-03-18 17:30:00,2026-03-18,18,3,March,Q1,2026,Wednesday
DR05173,2026-03-18 18:00:00,2026-03-18,18,3,March,Q1,2026,Wednesday
DR05174,2026-03-18 18:30:00,2026-03-18,18,3,March,Q1,2026,Wednesday
DR05175,2026-03-18 19:00:00,2026-03-18,18,3,March,Q1,2026,Wednesday
DR05176,2026-03-18 19:30:00,2026-03-18,18,3,March,Q1,2026,Wednesday
DR05177,2026-03-18 20:00:00,2026-03-18,18,3,March,Q1,2026,Wednesday
DR05178,2026-03-18 20:30:00,2026-03-18,18,3,March,Q1,2026,Wednesday
DR05179,2026-03-18 21:00:00,2026-03-18,18,3,March,Q1,2026,Wednesday
DR05180,2026-03-18 21:30:00,2026-03-18,18,3,March,Q1,2026,Wednesday
DR05181,2026-03-18 22:00:00,2026-03-18,18,3,March,Q1,2026,Wednesday
DR05182,2026-03-18 22:30:00,2026-03-18,18,3,March,Q1,2026,Wednesday
DR05183,2026-03-18 23:00:00,2026-03-18,18,3,March,Q1,2026,Wednesday
DR05184,2026-03-18 23:30:00,2026-03-18,18,3,March,Q1,2026,Wednesday
DR05185,2026-03-19 00:00:00,2026-03-19,19,3,March,Q1,2026,Thursday
DR05186,2026-03-19 00:30:00,2026-03-19,19,3,March,Q1,2026,Thursday
DR05187,2026-03-19 01:00:00,2026-03-19,19,3,March,Q1,2026,Thursday
DR05188,2026-03-19 01:30:00,2026-03-19,19,3,March,Q1,2026,Thursday
DR05189,2026-03-19 02:00:00,2026-03-19,19,3,March,Q1,2026,Thursday
DR05190,2026-03-19 02:30:00,2026-03-19,19,3,March,Q1,2026,Thursday
DR05191,2026-03-19 03:00:00,2026-03-19,19,3,March,Q1,2026,Thursday
DR05192,2026-03-19 03:30:00,2026-03-19,19,3,March,Q1,2026,Thursday
DR05193,2026-03-19 04:00:00,2026-03-19,19,3,March,Q1,2026,Thursday
DR05194,2026-03-19 04:30:00,2026-03-19,19,3,March,Q1,2026,Thursday
DR05195,2026-03-19 05:00:00,2026-03-19,19,3,March,Q1,2026,Thursday
DR05196,2026-03-19 05:30:00,2026-03-19,19,3,March,Q1,2026,Thursday
DR05197,2026-03-19 06:00:00,2026-03-19,19,3,March,Q1,2026,Thursday
DR05198,2026-03-19 06:30:00,2026-03-19,19,3,March,Q1,2026,Thursday
DR05199,2026-03-19 07:00:00,2026-03-19,19,3,March,Q1,2026,Thursday
DR05200,2026-03-19 07:30:00,2026-03-19,19,3,March,Q1,2026,Thursday
DR05201,2026-03-19 08:00:00,2026-03-19,19,3,March,Q1,2026,Thursday
DR05202,2026-03-19 08:30:00,2026-03-19,19,3,March,Q1,2026,Thursday
DR05203,2026-03-19 09:00:00,2026-03-19,19,3,March,Q1,2026,Thursday
DR05204,2026-03-19 09:30:00,2026-03-19,19,3,March,Q1,2026,Thursday
DR05205,2026-03-19 10:00:00,2026-03-19,19,3,March,Q1,2026,Thursday
DR05206,2026-03-19 10:30:00,2026-03-19,19,3,March,Q1,2026,Thursday
DR05207,2026-03-19 11:00:00,2026-03-19,19,3,March,Q1,2026,Thursday
DR05208,2026-03-19 11:30:00,2026-03-19,19,3,March,Q1,2026,Thursday
DR05209,2026-03-19 12:00:00,2026-03-19,19,3,March,Q1,2026,Thursday
DR05210,2026-03-19 12:30:00,2026-03-19,19,3,March,Q1,2026,Thursday
DR05211,2026-03-19 13:00:00,2026-03-19,19,3,March,Q1,2026,Thursday
DR05212,2026-03-19 13:30:00,2026-03-19,19,3,March,Q1,2026,Thursday
DR05213,2026-03-19 14:00:00,2026-03-19,19,3,March,Q1,2026,Thursday
DR05214,2026-03-19 14:30:00,2026-03-19,19,3,March,Q1,2026,Thursday
DR05215,2026-03-19 15:00:00,2026-03-19,19,3,March,Q1,2026,Thursday
DR05216,2026-03-19 15:30:00,2026-03-19,19,3,March,Q1,2026,Thursday
DR05217,2026-03-19 16:00:00,2026-03-19,19,3,March,Q1,2026,Thursday
DR05218,2026-03-19 16:30:00,2026-03-19,19,3,March,Q1,2026,Thursday
DR05219,2026-03-19 17:00:00,2026-03-19,19,3,March,Q1,2026,Thursday
DR05220,2026-03-19 17:30:00,2026-03-19,19,3,March,Q1,2026,Thursday
DR05221,2026-03-19 18:00:00,2026-03-19,19,3,March,Q1,2026,Thursday
DR05222,2026-03-19 18:30:00,2026-03-19,19,3,March,Q1,2026,Thursday
DR05223,2026-03-19 19:00:00,2026-03-19,19,3,March,Q1,2026,Thursday
DR05224,2026-03-19 19:30:00,2026-03-19,19,3,March,Q1,2026,Thursday
DR05225,2026-03-19 20:00:00,2026-03-19,19,3,March,Q1,2026,Thursday
DR05226,2026-03-19 20:30:00,2026-03-19,19,3,March,Q1,2026,Thursday
DR05227,2026-03-19 21:00:00,2026-03-19,19,3,March,Q1,2026,Thursday
DR05228,2026-03-19 21:30:00,2026-03-19,19,3,March,Q1,2026,Thursday
DR05229,2026-03-19 22:00:00,2026-03-19,19,3,March,Q1,2026,Thursday
DR05230,2026-03-19 22:30:00,2026-03-19,19,3,March,Q1,2026,Thursday
DR05231,2026-03-19 23:00:00,2026-03-19,19,3,March,Q1,2026,Thursday
DR05232,2026-03-19 23:30:00,2026-03-19,19,3,March,Q1,2026,Thursday
DR05233,2026-03-20 00:00:00,2026-03-20,20,3,March,Q1,2026,Friday
DR05234,2026-03-20 00:30:00,2026-03-20,20,3,March,Q1,2026,Friday
DR05235,2026-03-20 01:00:00,2026-03-20,20,3,March,Q1,2026,Friday
DR05236,2026-03-20 01:30:00,2026-03-20,20,3,March,Q1,2026,Friday
DR05237,2026-03-20 02:00:00,2026-03-20,20,3,March,Q1,2026,Friday
DR05238,2026-03-20 02:30:00,2026-03-20,20,3,March,Q1,2026,Friday
DR05239,2026-03-20 03:00:00,2026-03-20,20,3,March,Q1,2026,Friday
DR05240,2026-03-20 03:30:00,2026-03-20,20,3,March,Q1,2026,Friday
DR05241,2026-03-20 04:00:00,2026-03-20,20,3,March,Q1,2026,Friday
DR05242,2026-03-20 04:30:00,2026-03-20,20,3,March,Q1,2026,Friday
DR05243,2026-03-20 05:00:00,2026-03-20,20,3,March,Q1,2026,Friday
DR05244,2026-03-20 05:30:00,2026-03-20,20,3,March,Q1,2026,Friday
DR05245,2026-03-20 06:00:00,2026-03-20,20,3,March,Q1,2026,Friday
DR05246,2026-03-20 06:30:00,2026-03-20,20,3,March,Q1,2026,Friday
DR05247,2026-03-20 07:00:00,2026-03-20,20,3,March,Q1,2026,Friday
DR05248,2026-03-20 07:30:00,2026-03-20,20,3,March,Q1,2026,Friday
DR05249,2026-03-20 08:00:00,2026-03-20,20,3,March,Q1,2026,Friday
DR05250,2026-03-20 08:30:00,2026-03-20,20,3,March,Q1,2026,Friday
DR05251,2026-03-20 09:00:00,2026-03-20,20,3,March,Q1,2026,Friday
DR05252,2026-03-20 09:30:00,2026-03-20,20,3,March,Q1,2026,Friday
DR05253,2026-03-20 10:00:00,2026-03-20,20,3,March,Q1,2026,Friday
DR05254,2026-03-20 10:30:00,2026-03-20,20,3,March,Q1,2026,Friday
